Ciudad,Cantidades,Importe,Cliente,Provincia,Nombre,Pago,Producto,Transporte
San Miguel de Tucumán,9,"$31.481,94 ","Price, Walker and Leffler",Provincia de Tucumán,Cristina Rodríguez,60 días,Alambre,Tren
San Miguel de Tucumán,14,"$474,84 ","Price, Walker and Leffler",Provincia de Tucumán,Cristina Zamora,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$3.741,94 ","Price, Walker and Leffler",Provincia de Tucumán,Daniel Pino,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$754,84 ","Price, Walker and Leffler",Provincia de Tucumán,Elena Fernández,60 días,Alambre,Tren
San Miguel de Tucumán,15,"$18.202,58 ","Price, Walker and Leffler",Provincia de Tucumán,Francisco Miñana,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$3.669,68 ","Price, Walker and Leffler",Provincia de Tucumán,Jaume García,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$24.029,43 ","Price, Walker and Leffler",Provincia de Tucumán,Joaquín Vega,60 días,Alambre,Tren
San Miguel de Tucumán,9,"$10.959,35 ","Price, Walker and Leffler",Provincia de Tucumán,José Antonio López,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$574,84 ","Price, Walker and Leffler",Provincia de Tucumán,José Carretero,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$31.277,42 ","Price, Walker and Leffler",Provincia de Tucumán,José Salcedo,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$1.237,88 ","Price, Walker and Leffler",Provincia de Tucumán,José Sola,60 días,Alambre,Tren
San Miguel de Tucumán,15,"$10.352,26 ","Price, Walker and Leffler",Provincia de Tucumán,Juan Andrés,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$3.127,74 ","Price, Walker and Leffler",Provincia de Tucumán,Manuel Grande,60 días,Alambre,Tren
San Miguel de Tucumán,18,"$14.255,48 ","Price, Walker and Leffler",Provincia de Tucumán,Manuel Muñoz,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$29.089,60 ","Price, Walker and Leffler",Provincia de Tucumán,María Ángeles Martínez,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$1.576,13 ","Price, Walker and Leffler",Provincia de Tucumán,María Ángeles Ruiz,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$24.293,28 ","Price, Walker and Leffler",Provincia de Tucumán,María Carmen Serrano,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$6.774,19 ","Price, Walker and Leffler",Provincia de Tucumán,María Cedeño,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$335,48 ","Price, Walker and Leffler",Provincia de Tucumán,María Diego,60 días,Alambre,Tren
San Miguel de Tucumán,9,"$5.274,19 ","Price, Walker and Leffler",Provincia de Tucumán,María Dolores Sousa,60 días,Alambre,Tren
San Miguel de Tucumán,9,"$8.354,93 ","Price, Walker and Leffler",Provincia de Tucumán,María Isabel Heredia,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$27.398,96 ","Price, Walker and Leffler",Provincia de Tucumán,María Isabel León,60 días,Alambre,Tren
San Miguel de Tucumán,12,"$8.472,17 ","Price, Walker and Leffler",Provincia de Tucumán,María Jesús Peñalver,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$5.661,29 ","Price, Walker and Leffler",Provincia de Tucumán,María Pilar Pérez,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$3.147,23 ","Price, Walker and Leffler",Provincia de Tucumán,Marta Amigo,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$1.661,94 ","Price, Walker and Leffler",Provincia de Tucumán,Marta López,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$1.161,68 ","Price, Walker and Leffler",Provincia de Tucumán,Pablo López,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$11.438,71 ","Price, Walker and Leffler",Provincia de Tucumán,Raquel Pueyo,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$4.945,16 ","Price, Walker and Leffler",Provincia de Tucumán,Sara Pineda,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$15.429,12 ","Price, Walker and Leffler",Provincia de Tucumán,Sergio Jiménez,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.703,23 ","Purdy, Bergstrom and Block",Provincia de Tucumán,Carlos Arenas,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$16.916,12 ","Purdy, Bergstrom and Block",Provincia de Tucumán,Manuel Grande,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$19.548,39 ","Purdy, Bergstrom and Block",Provincia de Tucumán,María Carmen Serrano,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$20.816,99 ","Purdy, Bergstrom and Block",Provincia de Tucumán,Sergio Jiménez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$31.731,08 ",Ritchie PLC,Provincia de Tucumán,Ángeles Pérez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.912,54 ",Ritchie PLC,Provincia de Tucumán,Carmen Sánchez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.580,65 ",Ritchie PLC,Provincia de Tucumán,Elena Fernández,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$249,03 ",Ritchie PLC,Provincia de Tucumán,José María Pérez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.759,17 ",Ritchie PLC,Provincia de Tucumán,José Salcedo,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.720,43 ",Ritchie PLC,Provincia de Tucumán,María Cedeño,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.732,48 ",Ritchie PLC,Provincia de Tucumán,María Fernández,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.763,61 ",Ritchie PLC,Provincia de Tucumán,María Jesús Peñalver,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.935,48 ",Ritchie PLC,Provincia de Tucumán,Susana Escudero,30 días,Alambre,Tren
San Miguel de Tucumán,14,"$1.887,10 ","Ritchie, Kunze and Abbott",Provincia de Tucumán,Ana Aguilera,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$483,87 ","Ritchie, Kunze and Abbott",Provincia de Tucumán,Begoña García,30 días,Alambre,Tren
San Miguel de Tucumán,14,"$1.887,10 ","Ritchie, Kunze and Abbott",Provincia de Tucumán,Carmen Diez,30 días,Alambre,Tren
San Miguel de Tucumán,14,"$1.887,10 ","Ritchie, Kunze and Abbott",Provincia de Tucumán,Cristina Rodríguez,30 días,Alambre,Tren
San Miguel de Tucumán,14,"$1.887,10 ","Ritchie, Kunze and Abbott",Provincia de Tucumán,Francisco Miñana,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.710,97 ","Ritchie, Kunze and Abbott",Provincia de Tucumán,Jaume García,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$22.836,66 ","Ritchie, Kunze and Abbott",Provincia de Tucumán,José Carretero,30 días,Alambre,Tren
San Miguel de Tucumán,14,"$1.887,10 ","Ritchie, Kunze and Abbott",Provincia de Tucumán,María Isabel León,30 días,Alambre,Tren
San Miguel de Tucumán,14,"$1.887,10 ","Ritchie, Kunze and Abbott",Provincia de Tucumán,Pablo López,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.485,16 ",Robel-Rowe,Provincia de Tucumán,Ana María Serrano,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.605,16 ",Robel-Rowe,Provincia de Tucumán,Teresa Martínez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$3.193,55 ",Rowe PLC,Provincia de Tucumán,Alejandro Del Olmo,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$5.261,29 ",Rowe PLC,Provincia de Tucumán,María Pilar Pérez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$3.870,97 ",Satterfield LLC,Provincia de Tucumán,Adrián Souto,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.129,03 ",Sauer Group,Provincia de Tucumán,Alejandro Del Olmo,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$121,45 ",Sauer Group,Provincia de Tucumán,Antonio Calderón,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$8.717,42 ",Sauer Group,Provincia de Tucumán,Carmen Diez,45 días,Alambre,Tren
San Miguel de Tucumán,3,"$712,65 ",Sauer Group,Provincia de Tucumán,Carmen Sánchez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$4.645,16 ",Sauer Group,Provincia de Tucumán,María Ángeles Martínez,30 días,Alambre,Tren
San Miguel de Tucumán,6,"$5.347,10 ",Sauer Group,Provincia de Tucumán,María Fernández,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.906,45 ",Sauer Group,Provincia de Tucumán,María Pilar Pérez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.841,29 ",Sauer Group,Provincia de Tucumán,Sara Pineda,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.401,29 ",Sauer Group,Provincia de Tucumán,Susana Escudero,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$203,23 ","Schamberger, Ebert and Johnson",Provincia de Tucumán,Antonia Martínez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$6.521,29 ",Schiller and Sons,Provincia de Tucumán,Alberto García,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.122,58 ",Schiller and Sons,Provincia de Tucumán,Alejandro Del Olmo,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.820,65 ",Schiller and Sons,Provincia de Tucumán,Ana María Delgado,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$12.972,90 ",Schiller and Sons,Provincia de Tucumán,Ana María Serrano,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.126,68 ",Schiller and Sons,Provincia de Tucumán,Antonia Martínez,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$95.341,18 ",Schiller and Sons,Provincia de Tucumán,José Carretero,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.162,99 ",Schiller and Sons,Provincia de Tucumán,José Salcedo,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$237.184,38 ",Schiller and Sons,Provincia de Tucumán,María Ángeles Martínez,60 días,Alambre,Tren
San Miguel de Tucumán,6,$6.780 ,Schiller and Sons,Provincia de Tucumán,María Isabel León,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$451,61 ",Schiller and Sons,Provincia de Tucumán,María Jesús Peñalver,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$30.193,55 ",Schiller and Sons,Provincia de Tucumán,Marta Amigo,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.978,06 ",Schiller-Barton,Provincia de Tucumán,Daniel Pino,30 días,Alambre,Tren
San Miguel de Tucumán,3,$3.000 ,Schmeler LLC,Provincia de Tucumán,Antonio Calderón,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.225,81 ",Schmeler LLC,Provincia de Tucumán,Cristina Rodríguez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$3.224,52 ",Schmeler LLC,Provincia de Tucumán,José Salcedo,30 días,Alambre,Tren
San Miguel de Tucumán,6,"$4.927,74 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,Ana Aguilera,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$547,10 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,Ana María Delgado,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$652,26 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,Carlos Arenas,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$812,90 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,Carmen Cortes,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$20.902,43 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,Cristina Rodríguez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$161,29 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,Cristina Zamora,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.658,06 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,Daniel Pino,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.270,97 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,Joaquín Vega,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$3.394,84 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,María Cedeño,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$3.936,77 ","Schmitt, Strosin and Sipes",Provincia de Tucumán,María Diego,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$558,06 ",Schuppe Inc,Provincia de Tucumán,Marta López,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$645,16 ",Sporer-Dickinson,Provincia de Tucumán,Ángeles Pérez,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$83.719,90 ",Sporer-Dickinson,Provincia de Tucumán,Elena Fernández,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$3.634,44 ",Sporer-Dickinson,Provincia de Tucumán,Jaume García,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.089,03 ",Sporer-Dickinson,Provincia de Tucumán,José Salcedo,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$303,17 ",Sporer-Dickinson,Provincia de Tucumán,Manuel Grande,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$905,81 ",Sporer-Dickinson,Provincia de Tucumán,María Ángeles Martínez,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$483,87 ",Sporer-Dickinson,Provincia de Tucumán,Raquel Pueyo,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$27.052,14 ",Waelchi PLC,Provincia de Tucumán,Begoña García,30 días,Perfiles De Acero,Camion
San Miguel de Tucumán,3,"$958,06 ",Ward Group,Provincia de Tucumán,Adrián Souto,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$4.501,94 ",Ward Group,Provincia de Tucumán,Alejandro Del Olmo,30 días,Alambre,Tren
San Miguel de Tucumán,6,"$7.490,09 ",Ward Group,Provincia de Tucumán,Ana Aguilera,30 días,Alambre,Tren
San Miguel de Tucumán,6,"$5.348,39 ",Ward Group,Provincia de Tucumán,Ana María Serrano,30 días,Alambre,Tren
San Miguel de Tucumán,6,"$4.519,16 ",Ward Group,Provincia de Tucumán,Ángeles Pérez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.262,58 ",Ward Group,Provincia de Tucumán,Antonia Lorente,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$280,65 ",Ward Group,Provincia de Tucumán,Antonio Calderón,30 días,Alambre,Tren
San Miguel de Tucumán,6,"$5.165,81 ",Ward Group,Provincia de Tucumán,Carlos Arenas,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.041,94 ",Ward Group,Provincia de Tucumán,Carmen Cortes,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$322,58 ",Ward Group,Provincia de Tucumán,Carmen Sánchez,30 días,Alambre,Tren
San Miguel de Tucumán,3,$6.480 ,Ward Group,Provincia de Tucumán,Cristina Rodríguez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$483,87 ",Ward Group,Provincia de Tucumán,Daniel Pino,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.674,19 ",Ward Group,Provincia de Tucumán,Francisco Miñana,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$477,42 ",Ward Group,Provincia de Tucumán,Jaume García,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$532,26 ",Ward Group,Provincia de Tucumán,José Salcedo,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.783,23 ",Ward Group,Provincia de Tucumán,Manuel Muñoz,30 días,Alambre,Tren
San Miguel de Tucumán,6,"$7.850,11 ",Ward Group,Provincia de Tucumán,María Ángeles Alves,30 días,Alambre,Tren
San Miguel de Tucumán,6,"$1.801,94 ",Ward Group,Provincia de Tucumán,María Ángeles Martínez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$5.883,87 ",Ward Group,Provincia de Tucumán,María Diego,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.852,26 ",Ward Group,Provincia de Tucumán,María Fernández,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$3.505,81 ",Ward Group,Provincia de Tucumán,María Isabel Heredia,30 días,Alambre,Tren
San Miguel de Tucumán,6,"$7.213,55 ",Ward Group,Provincia de Tucumán,María Isabel León,30 días,Alambre,Tren
San Miguel de Tucumán,12,"$34.878,72 ",Ward Group,Provincia de Tucumán,Raquel Pueyo,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$123.150,53 ",Ward Group,Provincia de Tucumán,Sara Pineda,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$8.891,61 ",Ward Group,Provincia de Tucumán,Susana Escudero,30 días,Alambre,Tren
San Miguel de Tucumán,9,"$33.701,68 ",Ward Group,Provincia de Tucumán,Teresa Martínez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$5.189,11 ",Watsica and Sons,Provincia de Tucumán,Adrián Souto,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.070,97 ",Watsica and Sons,Provincia de Tucumán,Ana Aguilera,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.512,90 ",Watsica and Sons,Provincia de Tucumán,Ángeles Pérez,30 días,Alambre,Tren
San Miguel de Tucumán,3,$3.000 ,Watsica and Sons,Provincia de Tucumán,Antonia Martínez,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$890,32 ",Watsica and Sons,Provincia de Tucumán,Cristina Rodríguez,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$2.919,35 ",Watsica and Sons,Provincia de Tucumán,Cristina Zamora,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.529,03 ",Watsica and Sons,Provincia de Tucumán,José María Pérez,60 días,Alambre,Tren
San Miguel de Tucumán,6,"$21.851,06 ",Watsica and Sons,Provincia de Tucumán,Manuel Grande,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$7.806,45 ",Watsica and Sons,Provincia de Tucumán,Marta Amigo,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$161,29 ",Watsica and Sons,Provincia de Tucumán,Teresa Martínez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.641,29 ",Weissnat-Kassulke,Provincia de Tucumán,Ana María Serrano,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$559.363,60 ",Williamson LLC,Provincia de Tucumán,Ana María Serrano,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$4.575,48 ",Williamson LLC,Provincia de Tucumán,María Ángeles Martínez,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$4.438,71 ",Williamson LLC,Provincia de Tucumán,María Fernández,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$1.924,88 ",Williamson LLC,Provincia de Tucumán,Pablo López,60 días,Alambre,Tren
San Miguel de Tucumán,3,"$4.019,35 ","Windler, Lubowitz and Graham",Provincia de Tucumán,María Ángeles Martínez,30 días,Alambre,Tren
San Miguel de Tucumán,3,"$13.138,06 ","Windler, Lubowitz and Graham",Provincia de Tucumán,María Jesús Peñalver,30 días,Alambre,Tren
San Nicolás de los Arroyos,4,"$621,97 ",Bins LLC,Provincia de Buenos Aires,Antonia Martínez,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$4.423,68 ",Bins LLC,Provincia de Buenos Aires,Cristina Zamora,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$596,77 ",Bins LLC,Provincia de Buenos Aires,Manuel Muñoz,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,139,"$15.946,42 ",Bins LLC,Provincia de Buenos Aires,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$116,13 ",Bins LLC,Provincia de Buenos Aires,Teresa Martínez,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$618,19 ",Luettgen-Reinger,Provincia de Buenos Aires,Carlos Arenas,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$593,72 ",Luettgen-Reinger,Provincia de Buenos Aires,Carmen Diez,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,1,"$593,94 ",Luettgen-Reinger,Provincia de Buenos Aires,Sergio Jiménez,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,1,"$117,39 ",Luettgen-Reinger,Provincia de Buenos Aires,Teresa Martínez,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$492,56 ",Schumm-Prohaska,Provincia de Buenos Aires,Alejandro Del Olmo,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,799,"$3.337,57 ",Schumm-Prohaska,Provincia de Buenos Aires,Ana María Delgado,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,30,"$20.252,74 ",Schumm-Prohaska,Provincia de Buenos Aires,Ana María Serrano,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,1,"$109,68 ",Schumm-Prohaska,Provincia de Buenos Aires,Antonio Calderón,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,737,"$1.896,18 ",Schumm-Prohaska,Provincia de Buenos Aires,Carlos Arenas,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,152,"$5.040,02 ",Schumm-Prohaska,Provincia de Buenos Aires,Carmen Cortes,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,2,"$469,66 ",Schumm-Prohaska,Provincia de Buenos Aires,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,1507,"$4.082,68 ",Schumm-Prohaska,Provincia de Buenos Aires,Cristina Zamora,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,51,"$27.079,77 ",Schumm-Prohaska,Provincia de Buenos Aires,Francisco Miñana,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$251,91 ",Schumm-Prohaska,Provincia de Buenos Aires,Jaume García,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,29,"$145,16 ",Schumm-Prohaska,Provincia de Buenos Aires,José María Pérez,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,29,"$347,01 ",Schumm-Prohaska,Provincia de Buenos Aires,José Salcedo,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,33,"$20.094,07 ",Schumm-Prohaska,Provincia de Buenos Aires,José Sola,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,29,"$19.858,65 ",Schumm-Prohaska,Provincia de Buenos Aires,Manuel Grande,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,1,"$21.188,43 ",Schumm-Prohaska,Provincia de Buenos Aires,Manuel Muñoz,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,8,"$390,39 ",Schumm-Prohaska,Provincia de Buenos Aires,María Ángeles Alves,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$3.892,50 ",Schumm-Prohaska,Provincia de Buenos Aires,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,740,"$4.212,31 ",Schumm-Prohaska,Provincia de Buenos Aires,María Carmen Serrano,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,737,"$1.896,18 ",Schumm-Prohaska,Provincia de Buenos Aires,María Cedeño,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$3.146,99 ",Schumm-Prohaska,Provincia de Buenos Aires,María Diego,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,29,"$19.477,89 ",Schumm-Prohaska,Provincia de Buenos Aires,María Isabel Heredia,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$24.591,46 ",Schumm-Prohaska,Provincia de Buenos Aires,María Jesús Peñalver,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,164,"$486,20 ",Schumm-Prohaska,Provincia de Buenos Aires,Raquel Pueyo,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,152,"$2.623,46 ",Schumm-Prohaska,Provincia de Buenos Aires,Sara Pineda,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,30,"$11.384,15 ",Schumm-Prohaska,Provincia de Buenos Aires,Sergio Jiménez,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$493,41 ",Schumm-Prohaska,Provincia de Buenos Aires,Susana Escudero,30 días,Perfiles De Acero,Camion
San Nicolás de los Arroyos,3,"$9.063,32 ",Waelchi PLC,Provincia de Buenos Aires,María Ángeles Martínez,30 días,Perfiles De Acero,Camion
San Rafael,3,"$3.615,48 ",Heidenreich-Conn,Provincia de Mendoza,Adrián Souto,30 días,Perfiles De Acero,Camion
San Rafael,6,"$3.580,65 ",Heidenreich-Conn,Provincia de Mendoza,Antonio Calderón,30 días,Perfiles De Acero,Camion
San Rafael,144,"$587,10 ",Heidenreich-Conn,Provincia de Mendoza,Francisco Miñana,30 días,Perfiles De Acero,Camion
San Rafael,4,"$131,83 ",Heidenreich-Conn,Provincia de Mendoza,María Ángeles Martínez,30 días,Perfiles De Acero,Camion
San Rafael,142,"$23.084,58 ",Ledner SRL,Provincia de Mendoza,Begoña García,30 días,Perfiles De Acero,Camion
San Rafael,4,"$20.258,14 ",Ledner SRL,Provincia de Mendoza,Carmen Diez,30 días,Perfiles De Acero,Camion
San Rafael,132,"$21.214,44 ",Ledner SRL,Provincia de Mendoza,Elena Fernández,30 días,Perfiles De Acero,Camion
San Rafael,3,"$172,49 ",Ledner SRL,Provincia de Mendoza,María Diego,30 días,Perfiles De Acero,Camion
San Rafael,10,"$109,04 ",Ledner SRL,Provincia de Mendoza,Pablo López,30 días,Perfiles De Acero,Barco
San Rafael,2,"$19.798,55 ",Tremblay SRL,Provincia de Mendoza,Ana Aguilera,30 días,Perfiles De Acero,Camion
San Rafael,13,"$196,77 ",Tremblay SRL,Provincia de Mendoza,Antonia Martínez,30 días,Perfiles De Acero,Camion
San Rafael,1,"$28.915,50 ",Tremblay SRL,Provincia de Mendoza,Carlos Arenas,30 días,Perfiles De Acero,Camion
San Rafael,3,"$1.113,14 ",Tremblay SRL,Provincia de Mendoza,Daniel Pino,30 días,Perfiles De Acero,Camion
San Rafael,3,"$29.020,46 ",Tremblay SRL,Provincia de Mendoza,Joaquín Vega,30 días,Perfiles De Acero,Camion
San Rafael,3,"$124,19 ",Tremblay SRL,Provincia de Mendoza,José Antonio López,30 días,Perfiles De Acero,Camion
San Rafael,3,"$193,55 ",Tremblay SRL,Provincia de Mendoza,José Salcedo,30 días,Perfiles De Acero,Camion
San Rafael,3,"$88,06 ",Tremblay SRL,Provincia de Mendoza,Juan Andrés,30 días,Perfiles De Acero,Camion
San Rafael,3,"$157,70 ",Tremblay SRL,Provincia de Mendoza,Sara Pineda,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,1,"$130,98 ",Bechtelar-Gibson,Provincia de Jujuy,Alberto García,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$84,52 ",Bechtelar-Gibson,Provincia de Jujuy,Antonia Lorente,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$195,90 ",Bechtelar-Gibson,Provincia de Jujuy,Begoña García,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$184,84 ",Bechtelar-Gibson,Provincia de Jujuy,José Antonio López,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,24,"$483,87 ",Bechtelar-Gibson,Provincia de Jujuy,María Ángeles Alves,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$84,52 ",Bechtelar-Gibson,Provincia de Jujuy,María Diego,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,18,"$120,65 ",Bechtelar-Gibson,Provincia de Jujuy,María Isabel Heredia,30 días,Perfiles De Acero,Camion
